Ontology,OntologyLoadingTime_ns,MetricMeasuringTime_ns,TotalTime_ns,Axiom,LogicalAxiomCount,ClassCount,ObjectPropertyCount,DataPropertyCount,IndividualCount,DLExpressivity,DeclarationAxiomsCount,SubClassOf,EquivalentClasses,DisjointClasses,GCICount,HiddenGCICount,SubObjectPropertyOf,EquivalentObjectProperties,TransitiveObjectProperty,ReflexiveObjectProperty,ObjectPropertyDomain,ObjectPropertyRange,SubPropertyChainOf,SubDataPropertyOf,EquivalentDataProperties,FunctionalDataProperty,DataPropertyDomain,DataPropertyRange,ClassAssertion,ObjectPropertyAssertion,DataPropertyAssertion,NegativeObjectPropertyAssertion,NegativeDataPropertyAssertion,SameIndividual,DifferentIndividuals,AnnotationAssertion,AnnotationPropertyDomain,AnnotationPropertyRangeOf,ABoxAxiomCount,TBoxAxiomCount,RBoxAxiomCount
02359e23-1f62-4cf6-83b4-2d75088fc4b6_lom.owl_functional.owl,9694790,9072,9703862,111,101,11,0,0,45,ALC,10,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,90,11,0
approximated_02e0c38f-63b0-42f9-ac43-fd2f2ddf00f0_ans_pliers.rdf_functional.owl,11989382,10384,11999766,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_0d73f4e2-ad42-4b3a-a9f8-8faa7e7df9f9_wing_table.rdf_functional.owl,8100102,10908,8111010,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
uo.units-of-measurement-ontology.43.owl.xml_functional.owl,11377435,13359,11390794,769,389,379,1,0,0,ALE,380,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0
kb-owl-syntax-unraveled-depth-0-cardinalities-disjointness.ofn_functional.owl,130992197,437729,131429926,20687,14590,6097,0,0,0,ALC,6097,6652,0,7938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14590,0
approximated_221e430f-3493-4591-a71b-5e3548caf1bc_bservation.owl_functional.owl,38956258,13420,38969678,249,156,29,65,0,24,ALCRO,93,71,0,0,43,0,61,0,0,0,0,0,3,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,21,71,64
approximated_c6cc293e-a06c-4356-93a3-32a935e8bd4d_onto.rdf_functional.owl,11009177,10960,11020137,335,211,68,57,0,55,ALR,124,129,0,0,50,0,11,0,0,0,0,0,1,0,0,0,0,0,55,15,0,0,0,0,0,0,0,0,70,129,12
approximated_1881a20b-ff2d-415b-b2cf-d353fb45f31b_rway_valve.ttl_functional.owl,12799367,31494,12830861,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_4bd836c3-a3b6-4446-b5ba-f0349c55f08e_realmRegion.owl_functional.owl,79614778,180663,79795441,9708,6244,2995,471,0,1152,ALCRO,3464,3894,0,0,129,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,443,0,0,0,208,78,0,0,0,1937,3894,413
approximated_332fca62-6ed5-40ac-8d7e-46f57a5b484f_Beer_tap.rdf_functional.owl,14064237,31582,14095819,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_05f0c010-1558-4fee-977d-7a4aa145eb73_testinalis.obo_functional.owl,680720513,2653106,683373619,91049,61984,29037,29,0,0,ALER,29065,61966,0,0,5,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61966,18
approximated_edam.edam-bioinformatics-operations-data-types-formats-identifiers-and-topics.19.owl.xml_functional.owl,49670530,90710,49761240,7170,4336,2825,11,0,0,ALE,2834,4336,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4336,0
approximated_0355f6ff-fb00-4890-82a8-02a773f012c6_Spoonplug.ttl_functional.owl,14881914,13402,14895316,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_0e466cab-e10b-4441-aaeb-31973d491e42_IAO.obo_functional.owl,9482623,10271,9492894,377,200,143,34,0,0,ALER,177,162,0,0,0,0,23,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,38
approximated_kb-owl-syntax-coreference-IDs-triggers-constant-classes-value-classes.ofn_functional.owl,337654621,1365053,339019674,59127,30999,28028,100,0,0,ALE,28128,30999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30999,0
approximated_812ff298-aaf9-48d3-be33-3296a9788cb2_PaulFisher.rdf_functional.owl,10574683,12848,10587531,222,153,39,31,0,83,AL,69,51,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,102,51,0
approximated_0eae5f2a-f8ad-4989-8a12-c2053b9a6bf8_Duffle_coat.rdf_functional.owl,12631984,10371,12642355,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_f3ff1191-4b1f-416d-a030-062313a988cd_ulusModIDs.obo_functional.owl,2027211671,8543680,2035755351,282522,195710,86782,31,0,0,ALER,86812,195691,0,0,5,0,10,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195691,19
approximated_046dafd6-20c8-480a-8fc1-b8b5c167c66d_Eisbein.rdf_functional.owl,16723658,13593,16737251,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_kb-owl-syntax-unraveled-depth-0-km-relevant-cardinalities-constant-classes-relation-axioms-value-classes.ofn_functional.owl,100610625,174935,100785560,15048,7836,6966,247,0,0,ALR,7212,7814,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7814,22
approximated_850eb240-df81-498f-a047-ca9a705072e2_go.owl_functional.owl,760335362,3802023,764137385,128417,89383,39026,8,0,0,ALER,39034,89377,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89377,6
approximated_72ebc752-8159-4388-9a00-31e93eee3a19_vatheAwong.owl_functional.owl,36294437,24392,36318829,839,740,85,16,0,171,ALCHO,99,105,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,220,408,0,0,0,0,1,0,0,0,629,105,6
approximated_90ffb1bd-1675-4313-9f33-b4041988aeb7_nAtmoCloud.owl_functional.owl,76807494,223162,77030656,10205,6418,3536,253,0,1226,ALCRO,3787,4602,0,0,125,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,31,0,0,0,177,93,0,0,0,1604,4602,212
9118d253-8c4e-45f5-96ac-3505f33fd9c6_L_very_old.obo_functional.owl,34533459,45770,34579229,3667,2035,1621,11,0,0,ALER+,1632,2028,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,7
approximated_8a3404ec-15af-43a8-92bc-348339b66ca1_model.owl_functional.owl,14585681,15294,14600975,604,368,122,115,0,0,ALER,236,304,0,0,109,0,58,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,64
approximated_aa249beb-d54b-4283-a732-7b1bbad84503_musicrdfs.rdf_functional.owl,12845500,9234,12854734,223,113,109,2,0,1,AL,110,112,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,112,0
approximated_85818e57-8abb-4f86-a07d-7496964509a5_transistor.rdf_functional.owl,12382587,33519,12416106,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_46470abe-16f0-476c-948f-341c26e01ef9_codkernel.owl_functional.owl,12579323,12416,12591739,205,120,42,44,0,0,ALER,85,104,0,0,42,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,16
approximated_21b69bd3-4904-431d-9acb-03d9ed157c77_Ball_valve.ttl_functional.owl,9471079,10773,9481852,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_b0d38668-89e1-4e23-8b13-225e246c2d4e_Stracchino.ttl_functional.owl,8401789,13919,8415708,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
e317dc36-8758-4565-9835-c51b51861a90_tgmamerged.obo_functional.owl,44175057,57039,44232096,4600,2733,1864,3,0,0,ALE+,1867,2732,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2732,1
5a7c192c-3b33-469c-8a10-c758877531ef_MAO.obo_functional.owl,12806003,14785,12820788,338,168,165,5,0,0,ALE+,170,167,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,1
approximated_kb-owl-syntax-unraveled-depth-2-triggers-constant-classes-value-nominals.ofn_functional.owl,193253798,714325,193968123,24999,18492,6335,172,0,634,ALE,6507,17778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,17778,0
approximated_14bf82fb-80d2-443b-85ec-607990d3c127_flybase_vocab_functional.owl,17497835,26527,17524362,1759,934,823,2,0,2,ALER,825,931,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,931,1
approximated_1ba6e8d8-1a1d-4e0f-a0c9-b1ce708fd00e_envo_xp.owl_functional.owl,37212309,48156,37260465,3931,2143,1781,8,0,7,ALER,1788,2133,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,2133,3
c7b3b495-298c-4356-9660-5b7fffc326d4_russiaA.rdf_functional.owl,14588873,17178,14606051,682,441,162,79,0,214,AL,241,164,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,216,225,0
approximated_17184319-3dc8-46d5-8d8f-b46ca3896637_atch_stock.rdf_functional.owl,11664411,10379,11674790,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_b8091d7a-ca0d-4bcb-8162-8d661834025a_Esox.ttl_functional.owl,14389110,11111,14400221,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-disjointness-triggers-constant-classes-relation-axioms-value-nominals.ofn_functional.owl,272393781,997735,273391516,33425,26745,6390,292,0,634,ALER,6680,26009,0,0,9509,0,5,0,0,0,0,0,17,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,26009,22
approximated_8df0e37b-f8d5-404c-a804-b4299aaab114_Angry_Birds.ttl_functional.owl,10871390,18222,10889612,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_275c5155-defc-4f51-8409-1c5ff1ec6fb2_schema_v08.owl_functional.owl,11811467,10549,11822016,284,154,17,114,0,0,ALEH,130,133,0,0,114,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,21
00401.owl_functional.owl,20079255,17628,20096883,1117,405,695,17,0,0,ALE,712,3,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0
approximated_59becabb-e724-427f-99a2-068906aaf63e_Favicon.rdf_functional.owl,13679042,27810,13706852,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_kb-owl-syntax-unraveled-depth-3-cardinalities-constant-classes-value-classes.ofn_functional.owl,198160752,684023,198844775,25961,18158,7638,165,0,0,ALE,7803,18158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18158,0
8e7667b5-696a-4991-8a75-e7b51d11b693_ssimplegaf.obo_functional.owl,2445005600,10700474,2455706074,269791,232267,37523,1,0,0,ALE,37524,232267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232267,0
approximated_kb-owl-syntax-coreference-IDs-cardinalities-triggers.ofn_functional.owl,346078938,1322237,347401175,59497,31500,27887,110,0,0,ALE,27997,31500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31500,0
approximated_1600de26-238e-4068-961b-5801b316dfd6_se_anatomy.owl_functional.owl,37159179,75662,37234841,6176,3438,2737,1,0,0,ALE,2738,3438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3438,0
approximated_d2cafb79-d3ee-4fa0-adc7-d6f115199310_Plans.owl_functional.owl,16707673,24898,16732571,1261,823,151,288,0,0,ALER,438,520,0,0,279,0,291,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,303
approximated_b78e0844-9bc3-42c6-8bef-84588035cab4_eOntology.daml_functional.owl,15487688,12029,15499717,314,190,125,1,0,84,AL,124,106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,84,106,0
2cd2c49b-c46e-4a57-bd98-52535880cf48__component.obo_functional.owl,25150715,17898,25168613,1454,522,905,27,0,0,ALE,932,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,0
approximated_41609dfd-8b85-4183-8ca5-2b94314d9d20_cocus.owl_functional.owl,13641693,8561,13650254,185,100,54,32,0,0,ALE,85,100,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
approximated_2817c739-61d6-41ad-91b1-bc81ff6c970b_serve_wine.rdf_functional.owl,9590594,10523,9601117,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_a36e84d7-1a57-4b99-a72d-66f3ba649c6d_sequence.owl_functional.owl,75418595,259036,75677631,9535,5391,4057,89,0,104,ALCRO,4144,5217,0,0,154,0,35,0,0,0,0,0,26,0,0,0,0,0,104,0,0,0,0,0,9,0,0,0,113,5217,61
approximated_f7b25351-e5ef-4434-866c-428add955e00_ecosimple.owl_functional.owl,11832376,18562,11850938,767,469,298,1,0,0,ALE,298,469,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0
approximated_85bf72cf-efac-4310-81ff-e8dee625cb22_Apple_juice.rdf_functional.owl,14929001,10349,14939350,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_dc10dcec-2ab3-4ddf-9af9-04326b849333_classified.owl_functional.owl,23602486,32968,23635454,2788,1482,1304,2,0,0,ALER,1306,1480,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480,2
approximated_0aae2402-71fa-4a61-b847-b188c52f054e__red_brick.ttl_functional.owl,10055854,10479,10066333,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_51e4acad-f9da-4f54-98f1-38e0794aecdb_OBI.owl_functional.owl,9896299,10892,9907191,404,202,192,11,0,0,ALER,202,200,0,0,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2
approximated_00415c44-c970-4f58-bc58-d909c6279bf7_shing_line.rdf_functional.owl,31929734,11683,31941417,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_321df25d-990b-42b9-a1b5-9bfae0336ae7_g_sandwich.ttl_functional.owl,7813225,10216,7823441,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_21ec9bd9-8307-402d-802b-47ae37593c0d_Boutonnire.ttl_functional.owl,12068859,10176,12079035,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_7890c5b4-5aef-47e4-92e1-5d5a2fa3f764_Dry_box.rdf_functional.owl,10817134,10853,10827987,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_b2381c4d-a337-4bdf-8f0b-688cc7737fd6_NLexOBOUBO.owl_functional.owl,30894817,50287,30945104,4357,2265,2051,43,0,107,ALCRO,2092,2114,0,0,69,0,17,0,0,0,0,0,18,0,0,0,0,0,107,0,0,0,0,0,9,0,0,0,116,2114,35
approximated_051e47bd-48b7-4916-96e3-ca208b2b81b5_CBO.owl_functional.owl,9705792,14998,9720790,539,262,241,36,0,0,ALR,277,239,0,0,0,0,8,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,23
approximated_00344.owl_functional.owl,15905592,21041,15926633,901,750,137,15,0,206,ALCRO,151,287,0,0,18,0,5,0,0,0,0,0,1,0,0,0,0,0,194,246,0,0,0,12,5,0,0,0,457,287,6
approximated_09f8f2d1-1043-4794-a181-fb78c39ef1b7_uence_slim.owl_functional.owl,45277530,77695,45355225,5581,3112,2404,67,0,102,ALCRO,2469,2952,0,0,133,0,27,0,0,0,0,0,22,0,0,0,0,0,102,0,0,0,0,0,9,0,0,0,111,2952,49
approximated_c684027a-185a-4005-b9b8-dce2dd7c7fe3_nAtmoCloud.owl_functional.owl,78361835,200566,78562401,9468,6000,3000,470,0,1135,ALCRO,3468,3897,0,0,131,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,223,0,0,0,206,76,0,0,0,1696,3897,407
approximated_kb-owl-syntax-unraveled-depth-0-km-relevant-cardinalities-disjointness-relation-axioms.ofn_functional.owl,160279304,540318,160819622,21186,14835,6106,247,0,0,ALR,6351,14813,0,0,8157,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14813,22
approximated_7c634c9e-34c5-4b25-86fa-11f70c6a3da1_cilloscope.rdf_functional.owl,10884997,13410,10898407,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_67f38410-04fa-45ee-9d68-8ae7bb37ba3c_videojuegos.owl_functional.owl,14712927,14894,14727821,612,486,114,12,0,0,ALE,126,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,0
approximated_3557febb-bfae-426c-97b5-601955fa133a_gio_cheese.ttl_functional.owl,14646299,10573,14656872,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
8d621077-1a0d-486c-9860-df6663dd8cc8_usequivmod.owl_functional.owl,123437932,147936,123585868,20293,6992,13301,0,0,0,AL,13301,0,6992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6992,0
approximated_527636f7-ab2f-4a25-8b93-082a92d7d9c1_Biological.owl_functional.owl,87285470,217724,87503194,10211,6415,3541,257,0,1226,ALCRO,3796,4608,0,0,131,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,22,0,0,0,177,93,0,0,0,1595,4608,212
approximated_c402954a-7da5-4a76-80d7-fe6c68f45ea9_elAssembly.owl_functional.owl,24951608,26140,24977748,1300,856,263,182,0,184,ALCO,444,398,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,188,265,0,0,0,5,0,0,0,0,458,398,0
approximated_kb-owl-syntax-unraveled-depth-2-km-relevant-cardinalities-disjointness-triggers-constant-classes-value-nominals.ofn_functional.owl,278631240,1185623,279816863,34351,27803,6377,172,0,634,ALE,6548,27089,0,0,9290,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,27089,0
01c9d8c9-b9a0-4a82-a405-85f29d76cebb_nnotations.owl_functional.owl,8053457824,21274055,8074731879,503023,465506,37511,6,0,228760,ALE,37517,232753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232753,0,0,0,0,0,0,0,0,0,232753,232753,0
approximated_7760a14e-8a3e-4e64-aeba-f539b7ce2fdd_PaulFisher.rdf_functional.owl,14601596,13055,14614651,224,153,40,32,0,81,AL,71,52,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,101,52,0
approximated_f36ffc63-a5c0-44df-afea-c463d907ccb5_Molecule_1.owl_functional.owl,184999108,299713,185298821,17767,13623,4135,10,0,0,ALE,4144,13623,0,0,2223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13623,0
approximated_5683efe6-84b7-40e8-97df-f709d5cc88fb_.dlhome_cfg.owl_functional.owl,10652341,15666,10668007,391,299,33,60,0,132,ALCRO,92,85,0,0,55,0,6,0,0,0,0,0,4,0,0,0,0,0,127,77,0,0,0,0,0,0,0,0,204,85,10
d9d29ab5-8665-4920-ac5a-48dc3ff86bbd_classified.obo_functional.owl,136930078,233845,137163923,19156,12365,6785,6,0,0,ALE,6791,12365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12365,0
approximated_5317906e-1fdf-466a-b300-fc3b2beef8cd_e_dressing.rdf_functional.owl,11988153,13771,12001924,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_e90200c9-87bf-45b2-aea5-c2f2c9e1d50e_PaulFisher.rdf_functional.owl,18596459,27110,18623569,231,160,40,32,0,89,AL,71,52,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,108,52,0
7906d2bf-a371-46b8-8eb7-5766c09985db_cl_import.owl_functional.owl,25761671,25028,25786699,1592,1007,584,1,0,0,ALE,585,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,0
approximated_d722cafd-eb8f-4772-acd1-4b67dd0c9c63_matrElement.owl_functional.owl,74272970,170326,74443296,9458,5992,2995,473,0,1152,ALCRO,3466,3899,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,186,0,0,0,208,78,0,0,0,1680,3899,413
approximated_4ff3fe73-23ae-44a2-9acc-623541e141e5_olev_Tu160.ttl_functional.owl,12787613,13226,12800839,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_34d1da0b-1831-4e6b-8d55-7d32b7a51eea_Sailboat.ttl_functional.owl,8916484,10122,8926606,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_6e9b011b-c89f-4ab2-aec0-3d97e4531c44_Assessment.owl_functional.owl,77523525,193279,77716804,9771,6280,3019,474,0,1152,ALCRO,3491,3930,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,443,0,0,0,208,78,0,0,0,1937,3930,413
approximated_5d56b0c3-7b67-4af9-a33d-d2a13fcea97e_event_functional.owl,13453989,18916,13472905,384,211,86,88,0,28,ALCRO,173,158,0,0,83,0,19,0,0,0,0,0,2,0,0,0,0,0,28,4,0,0,0,0,0,0,0,0,32,158,21
approximated_3294b5fa-47ca-4f4f-a040-285ef30a3e51_Spade.rdf_functional.owl,11539843,10221,11550064,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_154274de-6436-4679-8ee4-86c0bb9b1bd5_ategy_game.ttl_functional.owl,9806851,11197,9818048,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_c846533b-b33c-41da-9c86-e5fcc764c557_dKnowledge.owl_functional.owl,11764765,10589,11775354,295,186,65,45,0,69,ALCHO,109,100,0,0,39,0,5,0,0,0,0,0,0,0,0,0,0,0,69,7,0,0,0,4,1,0,0,0,81,100,5
2a12aafe-78c0-4746-b6bc-c6c3326a7a53_ryFoafDocument_functional.owl,12562738,10721,12573459,213,152,16,30,15,82,ALCH(D),61,5,0,4,0,0,9,0,0,0,14,14,0,10,0,0,13,4,31,48,0,0,0,0,0,0,0,0,79,54,19
02a93afd-d26b-46b4-8c27-158c0cff8f63_loggerhead.owl_functional.owl,13986586,12475,13999061,658,347,308,3,0,0,ALE,311,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0
approximated_00575.owl_functional.owl,18720270,22976,18743246,1529,871,648,10,0,0,ALEH,658,870,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,1
092612bc-e768-4ecf-b6f1-0f9ba6735033_ss_xp_cell.obo_functional.owl,25186056,20631,25206687,1668,654,981,33,0,0,ALE,1014,0,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,0
approximated_c21993bf-26c2-4926-a259-30191660db6d_compute.owl_functional.owl,13361693,17431,13379124,895,577,160,160,0,144,ALCRO,318,293,0,0,102,0,113,0,0,0,0,0,6,0,0,0,0,0,150,15,0,0,0,0,0,0,0,0,165,293,119
approximated_91589cf6-0a73-4a5c-bc4d-b50e5e1efbe0_mao.owl_functional.owl,15449911,9639,15459550,337,168,165,4,0,0,ALER,169,167,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,1
trak.taxonomy-for-rehabilitation-of-knee-conditions.3.owl.xml_functional.owl,28685541,44033,28729574,3158,1844,1292,22,0,0,ALER+,1314,1826,0,0,0,0,15,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826,18
